author,search,title
admin,"index=* sourcetype=cp_log (tag=network OR tag=communicate) dest_port=80 (dest_ip=""10.0.0.0/8"" OR dest_ip=""172.16.0.0/12"" OR dest_ip=""192.168.0.0/16"") 
NOT src IN (10.15.2.22, 10.15.6.11, 10.14.131.3, 10.14.128.10, 10.15.81.40, 10.15.81.39) 
NOT (action=""Accept"" AND dest_ip=""10.33.3.113"")
| bucket _time span=1h
| convert timeformat=""%Y/%m/%d %H:%M:%S"" ctime(_time) AS Time | eval Alert_Severity=""Medium""  
| stats values(sourcetype) as ""Source Type"" values(action) as action dc(dest_ip) as Total_dest values(dest_port) as dest_port count by Alert_Severity Time src dest_ip
| rename src as src_ip
| where count > 1000
| sort - count","FPT - Posible SCAN HTTP Port (80) Per Host"
admin,"index=* sourcetype=cp_log (tag=network OR tag=communicate) dest_port=80 (dest_ip=""10.0.0.0/8"" OR dest_ip=""172.16.0.0/12"" OR dest_ip=""192.168.0.0/16"") NOT (src=10.15.6.11)
| bucket _time span=1h
| convert timeformat=""%Y/%m/%d %H:%M:%S"" ctime(_time) AS Time | eval Alert_Severity=""Medium""  
| stats values(sourcetype) as ""Source Type"" values(action) as action values(dest_ip) as dest_ip dc(dest_ip) as Total_dest values(dest_port) as dest_port count by Alert_Severity Time src
| rename src as src_ip
| where Total_dest >= 5 AND count > 100","FPT - Posible SCAN HTTP Port (80) To Multiple Host"
admin,"index=* sourcetype=cp_log (tag=network OR tag=communicate) dest_port=22 (dest_ip=""10.0.0.0/8"" OR dest_ip=""172.16.0.0/12"" OR dest_ip=""192.168.0.0/16"") NOT (src=""10.0.0.0/8"" OR src=""172.16.0.0/12"" OR src=""192.168.0.0/16"" OR src_ip=""10.14.128.10"") 
| bucket _time span=1h
| convert timeformat=""%Y/%m/%d %H:%M:%S"" ctime(_time) AS Time | eval Alert_Severity=""Medium""  
| stats values(sourcetype) as ""Source Type"" values(action) as action dc(dest_ip) as Total_dest values(dest_port) as dest_port count by Alert_Severity Time src dest_ip
| rename src as src_ip
| where count > 100","FPT - Posible SCAN SSH Port (22) Per Host"
admin,"index=* sourcetype=cp_log (tag=network OR tag=communicate) dest_port=22 (dest_ip=""10.0.0.0/8"" OR dest_ip=""172.16.0.0/12"" OR dest_ip=""192.168.0.0/16"") NOT (src=""10.14.124.0/24"" OR src=""10.14.125.0/24"" OR src=""10.14.126.0/24"" OR src=""10.14.127.0/24"" OR src=""10.15.30.0/24"" OR src=""10.15.31.0/24"" OR src=""10.15.16.68"" OR src=""10.15.16.69"" OR src=""10.201.75.0/24"" OR src=""10.14.60.0/24"" OR src_ip=""10.14.128.10"") 
| bucket _time span=1h
| convert timeformat=""%Y/%m/%d %H:%M:%S"" ctime(_time) AS Time | eval Alert_Severity=""Medium""  
| stats values(sourcetype) as ""Source Type"" values(action) as action values(dest_ip) as dest_ip dc(dest_ip) as Total_dest values(dest_port) as dest_port count by Alert_Severity Time src
| rename src as src_ip
| where Total_dest >= 5 AND count > 100","FPT - Posible SCAN SSH Port (22) To Multiple Host"
admin,"index=* sourcetype=cp_log (tag=network OR tag=communicate) dest_port=23 (dest_ip=""10.0.0.0/8"" OR dest_ip=""172.16.0.0/12"" OR dest_ip=""192.168.0.0/16"") NOT src_ip=""10.14.128.10""
| bucket _time span=1h
| convert timeformat=""%Y/%m/%d %H:%M:%S"" ctime(_time) AS Time | eval Alert_Severity=""Medium""  
| stats values(sourcetype) as ""Source Type"" values(action) as action dc(dest_ip) as Total_dest values(dest_port) as dest_port count by Alert_Severity Time src dest_ip
| rename src as src_ip
| where count > 100","FPT - Posible SCAN Telnet Port (23) Per Host"
admin,"index=* sourcetype=cp_log (tag=network OR tag=communicate) dest_port=23 (dest_ip=""10.0.0.0/8"" OR dest_ip=""172.16.0.0/12"" OR dest_ip=""192.168.0.0/16"") NOT (src_ip=""10.0.0.0/8"" OR src_ip=""172.16.0.0/12"" OR src_ip=""192.168.0.0/16"" OR src_ip=""10.14.0.0/8"" OR src_ip=""10.15.0.0/8"" OR src_ip=""10.35.31.200"" OR src_ip=""10.14.51.52"" OR src_ip=""10.14.124.19"" OR src_ip=""10.15.6.11"" OR src_ip=""10.15.146.39"")
| bucket _time span=1h
| convert timeformat=""%Y/%m/%d %H:%M:%S"" ctime(_time) AS Time | eval Alert_Severity=""Medium""  
| stats values(sourcetype) as ""Source Type"" values(action) as action values(dest_ip) as dest_ip dc(dest_ip) as Total_dest values(dest_port) as dest_port count by Alert_Severity Time src
| rename src as src_ip
| where Total_dest >= 5 AND count > 100","FPT - Posible SCAN Telnet Port (23) To Multiple Host"
admin,"index=* sourcetype=cp_log (tag=network OR tag=communicate) dest_port=69 (dest_ip=""10.0.0.0/8"" OR dest_ip=""172.16.0.0/12"" OR dest_ip=""192.168.0.0/16"") NOT src_ip=""10.14.128.10""
| bucket _time span=1h
| convert timeformat=""%Y/%m/%d %H:%M:%S"" ctime(_time) AS Time | eval Alert_Severity=""Medium""  
| stats values(sourcetype) as ""Source Type"" values(action) as action dc(dest_ip) as Total_dest values(dest_port) as dest_port count by Alert_Severity Time src dest_ip
| rename src as src_ip
| where count > 100","FPT - Posible SCAN TFTP Backup Port (69) Per Host"
admin,"index=* sourcetype=cp_log (tag=network OR tag=communicate) dest_port=69 (dest_ip=""10.0.0.0/8"" OR dest_ip=""172.16.0.0/12"" OR dest_ip=""192.168.0.0/16"") NOT src_ip=""10.14.128.10""
| bucket _time span=1h
| convert timeformat=""%Y/%m/%d %H:%M:%S"" ctime(_time) AS Time | eval Alert_Severity=""Medium""  
| stats values(sourcetype) as ""Source Type"" values(action) as action values(dest_ip) as dest_ip dc(dest_ip) as Total_dest values(dest_port) as dest_port count by Alert_Severity Time src
| rename src as src_ip
| where Total_dest >= 5 AND count > 100","FPT - Posible SCAN TFTP Backup Port (69) To Multiple Host"
admin,"index=* sourcetype=""*WinEventLog*"" EventID=4625 user!="""" src!=- src_ip!=- user!=*$
| bucket _time span=15m
| convert timeformat=""%Y/%m/%d %H:%M:%S"" ctime(_time) AS Time | eval Alert_Severity=""Medium""  
| stats count(eval(action=""failure"")) as failures values(Source_Workstation) as Source_Workstation values(name) as Messages values(src_ip) as src_ip values(dest) as dest by Alert_Severity Time user
| where failures>=100
| sort - failures","FPT - Possible Brute Force Attack by User"
admin,"index=* sourcetype=""*WinEvent*"" source=""WinEventLog:*"" ((parent_process_path=""*vmtoolsd.exe"" OR parent_process_name=""vmtoolsd.exe"") (Process_Name=""*cmd.exe"" OR Process_Name=""*powershell.exe""))
| convert timeformat=""%Y/%m/%d %H:%M:%S"" ctime(_time) as Time | eval Alert_Severity=""Critical""  
| stats values(status) as status values(process_path) as Process_Path values(ProcessCommandLine) as ProcessCommandLine values(src_user) as src_user count by Alert_Severity Alert_Severity Time Computer","FPT - Possible VMware VM Abuse from ESXi via cmdline"
admin,"index=* sourcetype=""*WinEvent*"" EventID=4663 ((ObjectName=""*.aspx"" OR ObjectName=""*.asp"" OR ObjectName=""*.ashx"" OR ObjectName=""*.ps1"" OR ObjectName=""*.bat"" OR ObjectName=""*.exe"" OR ObjectName=""*.dll"" OR ObjectName=""*.vbs"" OR ObjectName=""*.req"") (((ObjectName=""*wwwroot*"") (ObjectName=""*aspnet_client*"") (ObjectName=""*inetpub*"")) OR (((ObjectName=""*Microsoft*"") (ObjectName=""*Exchange*"") (ObjectName=""*Server*"")) (((ObjectName=""*ClientAccess*"") (ObjectName=""*owa*"")) OR ((ObjectName=""*FrontEnd*"") (ObjectName=""*HttpProxy*"") (ObjectName=""*owa*""))))))
| convert timeformat=""%Y/%m/%d %H:%M:%S"" ctime(_time) as Time | eval Alert_Severity=""Critical""  
| stats values(status) as status values(ObjectName) as ObjectName values(process_name) as Process_Name values(signature) as Signature values(src_user) as src_user count by Alert_Severity Time Computer","FPT - Possible Webshell Creation In Microsoft Exchange Directories - WinEvent"
"soc_monitor","index=* sourcetype=""nginx:plus:access"" source=""/var/log/audit/log/*access.log*"" (http_user_agent=""*="" OR Agent=""*="")
| convert timeformat=""%Y/%m/%d %H:%M:%S"" ctime(_time) AS Time | eval Alert_Severity=""Medium""  
|  stats values(client_ip) as client_ip, values(src_ip) as src_ip , values(dest_ip) as dest_ip , values(dest_port) as dest_port , values(http_referrer) as http_referrer , values(http_user_agent) as http_user_agent , values(http_x_forwarded_for) as http_x_forwarded_for , values(http_x_header) as http_x_header , values(Method) as Method , values(server) as Attack_Server , values(Status_Code) as Status_Code , values(uri_path) as uri_path , values(uri_query) as uri_query , values(URL) as URL , values(user) as user, values(Agent) as Agent count by Alert_Severity Time vendor_product
|  fillnull value=N/A client_ip src_ip dest_ip dest_port http_referrer http_user_agent http_x_forwarded_for http_x_header Method Attack_Server Status_Code uri_path uri_query URL user Agent","FPT - Potential Base64 Encoded User-Agent"
admin,"index=* source=""*WinEventLog:Security*"" EventCode=4663 object_file_path=""*\\spinstall0.aspx""
| convert timeformat=""%Y/%m/%d %H:%M:%S"" ctime(_time) as Time 
| eval Alert_Severity=""Critical""
| stats values(src_nt_domain) as Source_Domain, values(Caller_User_Name) as Caller_User_Name, values(file_name) as File_Name, values(file_path) as File_Path, values(vendor_product) as Vendor_Product count by Alert_Severity Time action Computer","FPT - Potential SharePoint ToolShell CVE-2025-53770 Exploitation - WinEvent"
admin,"index=* source=""*WinEventLog:Security*"" EventCode=4688 (ParentProcessName=""*\\w3wp.exe"" CommandLine=""*cwBwAGkAbgBzAHQAYQBsAGwAMAAuAGEAcwBwAHgA*"" OR CommandLine=""*MAcABpAG4AcwB0AGEAbABsADAALgBhAHMAcAB4A*"" OR CommandLine=""*zAHAAaQBuAHMAdABhAGwAbAAwAC4AYQBzAHAAeA*"" OR CommandLine=""*c3BpbnN0YWxsMC5hc3B4*"" OR CommandLine=""*OgBcAFAAUgBPAEcAUgBBAH4AMQBcAEMATwBNAE0ATwBOAH4AMQBcAE0ASQBDAFIATwBTAH4AMQBcAFcARQBCAFMARQBSAH4AMQBcADEANQBcAFQARQBNAFAATABBAFQARQBcAEwAQQBZAE8AVQBUAFMA*"" OR CommandLine=""*oAXABQAFIATwBHAFIAQQB+ADEAXABDAE8ATQBNAE8ATgB+ADEAXABNAEkAQwBSAE8AUwB+ADEAXABXAEUAQgBTAEUAUgB+ADEAXAAxADUAXABUAEUATQBQAEwAQQBUAEUAXABMAEEAWQBPAFUAVABTA*"" OR CommandLine=""*6AFwAUABSAE8ARwBSAEEAfgAxAFwAQwBPAE0ATQBPAE4AfgAxAFwATQBJAEMAUgBPAFMAfgAxAFwAVwBFAEIAUwBFAFIAfgAxAFwAMQA1AFwAVABFAE0AUABMAEEAVABFAFwATABBAFkATwBVAFQAUw*"" OR CommandLine=""*OgBcAFAAUgBPAEcAUgBBAH4AMQBcAEMATwBNAE0ATwBOAH4AMQBcAE0ASQBDAFIATwBTAH4AMQBcAFcARQBCAFMARQBSAH4AMQBcADEANgBcAFQARQBNAFAATABBAFQARQBcAEwAQQBZAE8AVQBUAFMA*"" OR CommandLine=""*oAXABQAFIATwBHAFIAQQB+ADEAXABDAE8ATQBNAE8ATgB+ADEAXABNAEkAQwBSAE8AUwB+ADEAXABXAEUAQgBTAEUAUgB+ADEAXAAxADYAXABUAEUATQBQAEwAQQBUAEUAXABMAEEAWQBPAFUAVABTA*"" OR CommandLine=""*6AFwAUABSAE8ARwBSAEEAfgAxAFwAQwBPAE0ATQBPAE4AfgAxAFwATQBJAEMAUgBPAFMAfgAxAFwAVwBFAEIAUwBFAFIAfgAxAFwAMQA2AFwAVABFAE0AUABMAEEAVABFAFwATABBAFkATwBVAFQAUw*"" OR CommandLine=""*OgBcAFAAcgBvAGcAcgBhAG0AIABGAGkAbABlAHMAXABDAG8AbQBtAG8AbgAgAEYAaQBsAGUAcwBcAE0AaQBjAHIAbwBzAG8AZgB0ACAAUwBoAGEAcgBlAGQAXABXAGUAYgAgAFMAZQByAHYAZQByACAARQB4AHQAZQBuAHMAaQBvAG4AcwBcADEANQBcAFQARQBNAFAATABBAFQARQBcAEwAQQBZAE8AVQBUAFMA*"" OR CommandLine=""*oAXABQAHIAbwBnAHIAYQBtACAARgBpAGwAZQBzAFwAQwBvAG0AbQBvAG4AIABGAGkAbABlAHMAXABNAGkAYwByAG8AcwBvAGYAdAAgAFMAaABhAHIAZQBkAFwAVwBlAGIAIABTAGUAcgB2AGUAcgAgAEUAeAB0AGUAbgBzAGkAbwBuAHMAXAAxADUAXABUAEUATQBQAEwAQQBUAEUAXABMAEEAWQBPAFUAVABTA*"" OR CommandLine=""*6AFwAUAByAG8AZwByAGEAbQAgAEYAaQBsAGUAcwBcAEMAbwBtAG0AbwBuACAARgBpAGwAZQBzAFwATQBpAGMAcgBvAHMAbwBmAHQAIABTAGgAYQByAGUAZABcAFcAZQBiACAAUwBlAHIAdgBlAHIAIABFAHgAdABlAG4AcwBpAG8AbgBzAFwAMQA1AFwAVABFAE0AUABMAEEAVABFAFwATABBAFkATwBVAFQAUw*"" OR CommandLine=""*OgBcAFAAcgBvAGcAcgBhAG0AIABGAGkAbABlAHMAXABDAG8AbQBtAG8AbgAgAEYAaQBsAGUAcwBcAE0AaQBjAHIAbwBzAG8AZgB0ACAAUwBoAGEAcgBlAGQAXABXAGUAYgAgAFMAZQByAHYAZQByACAARQB4AHQAZQBuAHMAaQBvAG4AcwBcADEANgBcAFQARQBNAFAATABBAFQARQBcAEwAQQBZAE8AVQBUAFMA*"" OR CommandLine=""*oAXABQAHIAbwBnAHIAYQBtACAARgBpAGwAZQBzAFwAQwBvAG0AbQBvAG4AIABGAGkAbABlAHMAXABNAGkAYwByAG8AcwBvAGYAdAAgAFMAaABhAHIAZQBkAFwAVwBlAGIAIABTAGUAcgB2AGUAcgAgAEUAeAB0AGUAbgBzAGkAbwBuAHMAXAAxADYAXABUAEUATQBQAEwAQQBUAEUAXABMAEEAWQBPAFUAVABTA*"" OR CommandLine=""*6AFwAUAByAG8AZwByAGEAbQAgAEYAaQBsAGUAcwBcAEMAbwBtAG0AbwBuACAARgBpAGwAZQBzAFwATQBpAGMAcgBvAHMAbwBmAHQAIABTAGgAYQByAGUAZABcAFcAZQBiACAAUwBlAHIAdgBlAHIAIABFAHgAdABlAG4AcwBpAG8AbgBzAFwAMQA2AFwAVABFAE0AUABMAEEAVABFAFwATABBAFkATwBVAFQAUw*"") OR (CommandLine=""*-EncodedCommand JABiAGEAcwBlADYANABTAHQAcgBpAG4AZwAgAD0*"" OR CommandLine=""*TEMPLATE\\LAYOUTS\\spinstall0.aspx*"")
| convert timeformat=""%Y/%m/%d %H:%M:%S"" ctime(_time) as Time 
| eval Alert_Severity=""Critical""
| stats values(src_nt_domain) as Source_Domain, values(Caller_User_Name) as Caller_User_Name, values(parent_process_name) as parent_process_name, values(parent_process_path) as parent_process_path, values(process_name) as process_name, values(process_path) as process_path, values(CommandLine) as CommandLine, values(vendor_product) as Vendor_Product count by Alert_Severity Time action Computer","FPT - Potential SharePoint ToolShell CVE-2025-53770 Exploitation Indicators"
admin,"index=* sourcetype=""nginx:plus:access"" source=""/var/log/audit/log/*access.log*"" (uri_query=""rclone/v*"" OR URL=""rclone/v*"")
| convert timeformat=""%Y/%m/%d %H:%M:%S"" ctime(_time) AS Time | eval Alert_Severity=""Medium""  
|  stats values(client_ip) as client_ip, values(src_ip) as src_ip , values(dest_ip) as dest_ip , values(dest_port) as dest_port , values(http_referrer) as http_referrer , values(http_user_agent) as http_user_agent , values(http_x_forwarded_for) as http_x_forwarded_for , values(http_x_header) as http_x_header , values(Method) as Method , values(server) as Attack_Server , values(Status_Code) as Status_Code , values(uri_path) as uri_path , values(uri_query) as uri_query , values(URL) as URL , values(user) as user, values(Agent) as Agent count by Alert_Severity Time vendor_product
|  fillnull value=N/A client_ip src_ip dest_ip dest_port http_referrer http_user_agent http_x_forwarded_for http_x_header Method Attack_Server Status_Code uri_path uri_query URL user Agent","FPT - Rclone Activity via Proxy"
admin,"index=* sourcetype=""nginx:plus:access"" source=""/var/log/audit/log/*access.log*"" Method=""GET"" (""*={{*"" OR ""*=%7B%7B*"" OR ""*=${*"" OR ""*=$%7B*"" OR ""*=<%=*"" OR ""*=%3C%25=*"" OR ""*=@(*"" OR ""*freemarker.template.utility.Execute*"" OR ""*.getClass().forName('javax.script.ScriptEngineManager')*"" OR ""*T(org.apache.commons.io.IOUtils)*"") NOT (Status_Code=""404"") NOT (client_ip=""10.14.131.3"")
NOT Status_Code=4*
| convert timeformat=""%Y/%m/%d %H:%M:%S"" ctime(_time) as Time | eval Alert_Severity=""High""  
|  stats values(client_ip) as client_ip, values(src_ip) as src_ip , values(dest_ip) as dest_ip , values(dest_port) as dest_port , values(http_referrer) as http_referrer , values(http_user_agent) as http_user_agent , values(http_x_forwarded_for) as http_x_forwarded_for , values(http_x_header) as http_x_header , values(Method) as Method , values(server) as Attack_Server , values(Status_Code) as Status_Code , values(uri_path) as uri_path , values(uri_query) as uri_query , values(URL) as URL , values(user) as user, values(Agent) as Agent count by Alert_Severity Time vendor_product
|  fillnull value=N/A client_ip src_ip dest_ip dest_port http_referrer http_user_agent http_x_forwarded_for http_x_header Method Attack_Server Status_Code uri_path uri_query URL user Agent","FPT - Server Side Template Injection Strings Detected"
admin,"index=* sourcetype=""nginx:plus:access"" (""Method""=""POST"" ((""uri_path""=""*/_layouts/15/ToolPane.aspx*"" OR ""uri_path""=""*DisplayMode=Edit&a=/ToolPane.aspx*"") OR (""uri_query""=""*/_layouts/15/ToolPane.aspx*"" OR ""uri_query""=""*DisplayMode=Edit&a=/ToolPane.aspx*""))) OR (""Method""=""GET"" ""uri_path""=""*/_layouts/15/spinstall0.aspx*"") ""http_referrer""=""*/_layouts/SignOut.aspx*""
| bucket _time span=15m
| convert timeformat=""%Y/%m/%d %H:%M:%S"" ctime(_time) as Time 
| eval Alert_Severity=""Critical"" 
| stats values(dest_ip) as dest_ip, values(dest_port) as dest_port, values(http_referrer) as http_referrer, values(http_user_agent) as http_user_agent, values(vendor_product) as vendor_product, values(http_x_header) as http_x_header, values(Method) as Method, values(server) as Attack_Server, values(Status_Code) as Status_Code, values(uri_path) as uri_path, values(uri_query) as uri_query, values(URL) as URL, values(user) as user, values(Agent) as Agent count by Alert_Severity Time source_ip
| eval http_user_agent=mvindex(http_user_agent,0,4)
| fillnull value=N/A dest_ip dest_port http_referrer http_user_agent http_x_header Method Attack_Server Status_Code uri_path uri_query URL user Agent","FPT - SharePoint ToolShell CVE-2025-53770 Exploitation"
admin,"index=iis sourcetype=iis (""cs_method""=""POST"" ""cs_uri_stem""=""*/_layouts/15/ToolPane.aspx*"" ""cs_uri_query""=""*DisplayMode=Edit&a=/ToolPane.aspx*"") OR (""cs_method""=""GET"" ""cs_uri_stem""=""*/_layouts/15/spinstall0.aspx*"") ""cs_Referer""=""*/_layouts/SignOut.aspx*""
| bucket _time span=15m 
| convert timeformat=""%d-%m-%Y %H:%M:%S"" ctime(_time) as Time 
| eval Alert_Severity=""Critical""
| stats values(cs_method) as cs_method, values(cs_uri_stem) as cs_uri_stem, values(cs_uri_query) as cs_uri_query, values(sc_status) as sc_status, values(s_ip) as s_ip count by Alert_Severity Time c_ip
| sort - count","FPT - SharePoint ToolShell CVE-2025-53770 Exploitation - Web IIS"
admin,"index=* sourcetype=*winevent* (EventID=4726 OR EventID=4720)
| convert timeformat=""%Y/%m/%d %H:%M:%S"" ctime(_time) as Time 
| eval Target_User_Name=mvindex(Target_User_Name,1) 
| transaction Target_User_Name maxspan=180m startswith=""EventID=4726"" endswith=""EventID=4720"" connected=false
| eval Alert_Severity=""Low""
| stats earliest(Time) as ""Earliest_Time"" latest(Time) as ""Latest_Time"" values(Computer) as Computer_Name values(action) as Action values(name) as name values(duration) as Duration values(EventID) as EventID values(TargetUserName) as Target_User_Name count by Alert_Severity Caller_User_Name
| rename Caller_User_Name as Source_User, EventID as Event_ID name as Message","FPT - Short Lived Windows Accounts"
admin,"((index=main sourcetype=fortinet) OR (index=checkpoint sourcetype=cp_log)) (dest_ip=""10.0.0.0/8"" OR dest_ip=""172.16.0.0/12"" OR dest_ip=""192.168.0.0/16"") 
(src!=10.15.16.68 dest_port!=53) ```DNS Server```
| bucket _time span=1h  
| convert timeformat=""%m/%d/%Y %H:%M:%S"" ctime(_time) AS Time | eval Alert_Severity=""Medium"" 
| stats values(action) as Action values(dest) as dest dc(dest) as uniq_count_dest count by Alert_Severity Time src dest_port  
| eval dest=mvindex(dest,0,9)
| where  uniq_count_dest >= 255 AND count >= 2000 ```Numbers of IPs in /24 Range```","FPT - Single IP connects to multiple IP on Single Port"
admin,"index=* sourcetype=""nginx:plus:access"" source=""/var/log/audit/log/*access.log*"" "".git/"" NOT (client_ip=""10.0.0.0/8"" OR client_ip=""172.16.0.0/12"" OR client_ip=""192.168.0.0/16"" OR src_ip=""10.0.0.0/8"" OR src_ip=""172.16.0.0/12"" OR src_ip=""192.168.0.0/16"") 
|  bucket _time span=1h
| convert timeformat=""%Y/%m/%d %H:%M:%S"" ctime(_time) as Time | eval Alert_Severity=""High"" 
|  stats values(client_ip) as client_ip, values(dest_ip) as dest_ip , values(dest_port) as dest_port , values(http_referrer) as http_referrer , values(http_user_agent) as http_user_agent , values(src_ip) as src_ip , values(http_x_header) as http_x_header , values(Method) as Method , values(server) as Attack_Server , values(Status_Code) as Status_Code , values(uri_path) as uri_path , values(uri_query) as uri_query , values(URL) as URL , values(user) as user, values(Agent) as Agent count by Alert_Severity Time http_x_forwarded_for
|  fillnull value=N/A client_ip dest_ip dest_port http_referrer http_user_agent http_x_forwarded_for http_x_header Method Attack_Server Status_Code uri_path uri_query URL user Agent","FPT - Source Code Enumeration Detection by Keyword"
admin,"index=* sourcetype=""nginx:plus:access"" source=""/var/log/audit/log/*access.log*"" (""@@version"" OR ""%271%27%3D%271"" OR ""=select "" OR ""=select("" OR ""=select%20"" OR ""concat_ws("" OR ""CONCAT(0x"" OR ""from mysql.innodb_table_stats"" OR ""from%20mysql.innodb_table_stats"" OR ""group_concat("" OR ""information_schema.tables"" OR ""json_arrayagg("" OR ""or 1=1#"" OR ""or%201=1#"" OR ""order by "" OR ""order%20by%20"" OR ""select * "" OR ""select database()"" OR ""select version()"" OR ""select%20*%20"" OR ""select%20database()"" OR ""select%20version()"" OR ""select%28sleep%2810%29"" OR ""SELECTCHAR("" OR ""table_schema"" OR ""UNION ALL SELECT"" OR ""UNION SELECT"" OR ""UNION%20ALL%20SELECT"" OR ""UNION%20SELECT"" OR ""'1'='1"") NOT (Status_Code=""404"") NOT (src_ip=10.14.131.3 OR client_ip=10.14.131.3)
| bucket _time span=1h
| convert timeformat=""%Y/%m/%d %H:%M:%S"" ctime(_time) as Time | eval Alert_Severity=""High"" 
|  stats values(client_ip) as client_ip, values(src_ip) as src_ip , values(dest_ip) as dest_ip , values(dest_port) as dest_port , values(http_referrer) as http_referrer , values(http_user_agent) as http_user_agent , values(http_x_forwarded_for) as http_x_forwarded_for , values(http_x_header) as http_x_header , values(Method) as Method , values(server) as Attack_Server , values(Status_Code) as Status_Code , values(uri_path) as uri_path , values(uri_query) as uri_query , values(URL) as URL , values(user) as user, values(Agent) as Agent count by Alert_Severity Time vendor_product
| eval src_ip=mvindex('src_ip',0,9)
| eval client_ip=mvindex('client_ip',0,9)
| eval Agent=mvindex('Agent',0,9)
| eval uri_path=mvindex('uri_path',0,9)
| eval uri_query=mvindex('uri_query',0,9)
| eval URL=mvindex('URL',0,9)
|  fillnull value=N/A client_ip src_ip dest_ip dest_port http_referrer http_user_agent http_x_forwarded_for http_x_header Method Attack_Server Status_Code uri_path uri_query URL user Agent","FPT - SQL Injection Detected"
admin,"index=* sourcetype=cp_log (dest=""10.1.0.0/16"" OR dest=""10.4.0.0/16"" OR dest=""10.225.0.0/16"" OR dest=""10.226.0.0/16"" OR dest=""10.227.0.0/16"" OR dest=""10.210.0.0/16"")
| bucket _time span=1h 
| stats values(dest) as dest_ip values(dest_port) as dest_port dc(dest) as num_dest dc(dest_port) as num_dest_port count by Alert_Severity _time src 
| rename src as src_ip
| eval dest=mvindex(dest,0,5)
| where num_dest >= 100 AND count >= 100
| sort - count","FPT - Suspected IP SCAN to FIM"
"soc_monitor","index=* sourcetype=""nginx:plus:access"" source=""/var/log/audit/log/*access.log*"" ((http_user_agent=""Q2hyb21l*"" OR http_user_agent=""QXBwbGVXZWJLaX*"" OR http_user_agent=""RGFsdmlr*"" OR http_user_agent=""TW96aWxsY*"") OR (Agent=""Q2hyb21l*"" OR Agent=""QXBwbGVXZWJLaX*"" OR Agent=""RGFsdmlr*"" OR Agent=""TW96aWxsY*""))
| convert timeformat=""%Y/%m/%d %H:%M:%S"" ctime(_time) as Time | eval Alert_Severity=""High""  
|  stats values(client_ip) as client_ip, values(src_ip) as src_ip , values(dest_ip) as dest_ip , values(dest_port) as dest_port , values(http_referrer) as http_referrer , values(http_user_agent) as http_user_agent , values(http_x_forwarded_for) as http_x_forwarded_for , values(http_x_header) as http_x_header , values(Method) as Method , values(server) as Attack_Server , values(Status_Code) as Status_Code , values(uri_path) as uri_path , values(uri_query) as uri_query , values(URL) as URL , values(user) as user, values(Agent) as Agent count by Alert_Severity Time vendor_product
|  fillnull value=N/A client_ip src_ip dest_ip dest_port http_referrer http_user_agent http_x_forwarded_for http_x_header Method Attack_Server Status_Code uri_path uri_query URL user Agent","FPT - Suspicious Base64 Encoded User-Agent"
admin,"index=netdns AND sourcetype=MSAD:NT6:DNS questionname=* NOT (src_ip=8.8.8.8 OR src_ip=10.15.30.254 OR src_ip=10.15.16.68 OR src_ip=10.15.16.69 OR src_ip=10.1.1.13 OR src_ip=10.1.1.54 OR src_ip=10.1.1.51)
| eval questionname=replace(questionname,""(\(\d+)\)"",""."") 
| eval questionname=replace(questionname,""^."","""") 
| eval questionname=replace(questionname,"".$"","""")
| search (questionname = ""aaa.stage.*"" OR questionname = ""post.1*"")
| convert timeformat=""%m/%d/%Y %H:%M:%S"" ctime(_time) as Time | eval Alert_Severity=""High"" 
| stats values(questionname) as Domain_Name values(action) as Action count by Alert_Severity Time src_ip","FPT - Suspicious Cobalt Strike DNS Beaconing"
